-12552.96,-33853.414,-0.017083822,1909
-12558.775,-34008.728,-0.01725531,1905
-12564.617,-34164.04,-0.017426798,1901
-12570.486,-34319.351,-0.017598287,1897
-12576.381,-34474.66,-0.017769776,1894
-12582.303,-34629.968,-0.01794124,1890
-12588.252,-34785.274,-0.018112731,1886
-12594.227,-34940.578,-0.018284221,1882
-12600.228,-35095.881,-0.018455713,1878
-12606.257,-35251.182,-0.018627205,1874
-12612.312,-35406.482,-0.018798698,1870
-12618.393,-35561.78,-0.018970191,1866
-12624.501,-35717.077,-0.019141633,1861
-12630.636,-35872.372,-0.019313127,1857
-12636.797,-36027.665,-0.019484622,1854
-12642.985,-36182.957,-0.019656117,1850
-12649.199,-36338.247,-0.019827613,1846
-12655.44,-36493.536,-0.019999084,1842
-12661.708,-36648.823,-0.020170555,1838
-12668.002,-36804.108,-0.020342053,1833
-12674.323,-36959.392,-0.020513525,1829
-12680.67,-37114.674,-0.020685024,1825
-12687.044,-37269.955,-0.020856524,1821
-12693.445,-37425.234,-0.021027998,1817
-12699.872,-37580.511,-0.021199473,1813
-12706.326,-37735.786,-0.021370974,1810
-12712.806,-37891.06,-0.021542451,1806
-12719.313,-38046.333,-0.021713953,1802
-12725.847,-38201.603,-0.021885431,1797
-12732.407,-38356.872,-0.022056909,1793
-12738.993,-38512.139,-0.022228413,1790
-12745.607,-38667.405,-0.022399867,1785
-12752.246,-38822.669,-0.022571373,1781
-12758.913,-38977.931,-0.022742853,1778
-12765.606,-39133.192,-0.022914335,1773
-12772.326,-39288.451,-0.023085843,1770
-12779.072,-39443.708,-0.023257325,1765
-12785.844,-39598.963,-0.023428783,1762
-12792.644,-39754.217,-0.023600267,1758
-12799.47,-39909.469,-0.023771778,1754
-12806.322,-40064.72,-0.023943264,1749
-12813.201,-40219.969,-0.02411475,1745
-12820.107,-40375.215,-0.024286236,1741
-12827.039,-40530.461,-0.024457724,1738
-12833.998,-40685.704,-0.024629186,1733
-12840.984,-40840.946,-0.024800675,1730
-12847.996,-40996.186,-0.024972165,1725
-12855.034,-41151.424,-0.025143656,1721
-12862.099,-41306.661,-0.025315147,1717
-12869.191,-41461.895,-0.025486639,1713
-12876.309,-41617.128,-0.025658132,1710
-12883.454,-41772.36,-0.0258296,1706
-12890.626,-41927.589,-0.026001094,1701
-12897.824,-42082.817,-0.026172563,1697
-12905.048,-42238.043,-0.026344059,1693
-12912.3,-42393.267,-0.026515556,1690
-12919.577,-42548.49,-0.026687027,1685
-12926.882,-42703.71,-0.026858525,1682
-12934.213,-42858.929,-0.027029998,1678
-12941.57,-43014.146,-0.027201472,1674
-12948.954,-43169.361,-0.027372973,1669
-12956.365,-43324.575,-0.027544448,1665
-12963.802,-43479.786,-0.02771595,1662
-12971.266,-43634.996,-0.027887428,1658
-12978.756,-43790.204,-0.028058931,1654
-12986.273,-43945.41,-0.028230384,1650
-12993.816,-44100.614,-0.02840189,1646
-13001.386,-44255.817,-0.02857337,1641
-13008.983,-44411.017,-0.028744852,1637
-13016.606,-44566.216,-0.028916359,1633
-13024.256,-44721.413,-0.029087842,1630
-13031.932,-44876.608,-0.029259326,1626
-13039.635,-45031.801,-0.029430811,1622
-12669.129,44624.607,0.069430805,1
-12661.48,44469.039,0.069259307,5
-12653.859,44313.471,0.069087835,10
-12646.264,44157.902,0.068916366,14
-12638.696,44002.333,0.068744873,17
-12631.154,43846.763,0.068573381,21
-12623.64,43691.192,0.068401893,26
-12616.152,43535.62,0.068230407,29
-12608.691,43380.047,0.06805892,34
-12601.256,43224.474,0.067887412,38
-12593.849,43068.9,0.067715956,41
-12586.468,42913.325,0.067544479,45
-12579.113,42757.749,0.067372976,49
